year,state,births,region,percent,topFive
1993,ME,11891,Northeast,0.35,"['Tyler', 'Matthew', 'Michael', 'Ryan', 'Nicholas']"
1993,MD,56096,South,1.67,"['Michael', 'Matthew', 'Christopher', 'Joshua', 'Ryan']"
1993,MA,73745,Northeast,2.19,"['Michael', 'Matthew', 'Christopher', 'Nicholas', 'Ryan']"
1993,MI,119081,Midwest,3.54,"['Michael', 'Jacob', 'Tyler', 'Matthew', 'Joshua']"
1993,MN,55629,Midwest,1.65,"['Tyler', 'Matthew', 'Michael', 'Nicholas', 'Jacob']"
1993,MS,28245,South,0.84,"['James', 'Christopher', 'Ashley', 'Michael', 'William']"
1993,MO,66178,Midwest,1.97,"['Michael', 'Jacob', 'Tyler', 'Jessica', 'Joshua']"
1993,MT,7667,West,0.23,"['Tyler', 'Cody', 'Jacob', 'Michael', 'Austin']"
1993,NE,18391,Midwest,0.55,"['Tyler', 'Jacob', 'Michael', 'Ashley', 'Matthew']"
1993,NV,16152,West,0.48,"['Michael', 'Ashley', 'Jessica', 'Christopher', 'Joshua']"
1993,NH,12219,Northeast,0.36,"['Matthew', 'Tyler', 'Michael', 'Christopher', 'Nicholas']"
1993,NJ,95456,Northeast,2.84,"['Michael', 'Christopher', 'Matthew', 'Joseph', 'Nicholas']"
1993,NM,20691,West,0.62,"['Michael', 'Joshua', 'Christopher', 'Daniel', 'Matthew']"
1993,NY,241816,Northeast,7.19,"['Michael', 'Christopher', 'Matthew', 'Joseph', 'Nicholas']"
1993,NC,83229,South,2.47,"['Christopher', 'Joshua', 'Michael', 'William', 'Matthew']"
1993,ND,7313,Midwest,0.22,"['Tyler', 'Zachary', 'Michael', 'Samantha', 'Austin']"
1993,OH,140741,Midwest,4.18,"['Michael', 'Tyler', 'Matthew', 'Jacob', 'Ashley']"
1993,OK,35935,South,1.07,"['Joshua', 'Tyler', 'Michael', 'Ashley', 'Jessica']"
1993,OR,35187,West,1.05,"['Tyler', 'Jacob', 'Michael', 'Jessica', 'Ashley']"
1993,PA,141900,Northeast,4.22,"['Michael', 'Matthew', 'Tyler', 'Christopher', 'Ryan']"
1993,RI,11112,Northeast,0.33,"['Michael', 'Nicholas', 'Matthew', 'Christopher', 'Ryan']"
1993,SC,39167,South,1.16,"['Christopher', 'Michael', 'William', 'James', 'Ashley']"
1993,SD,7751,Midwest,0.23,"['Tyler', 'Austin', 'Ashley', 'Michael', 'Jacob']"
1993,TN,63653,South,1.89,"['Christopher', 'Michael', 'William', 'Joshua', 'James']"
1993,TX,290004,South,8.62,"['Michael', 'Christopher', 'Jose', 'Joshua', 'David']"
1993,UT,30395,West,0.90,"['Jessica', 'Tyler', 'Austin', 'Joshua', 'Michael']"
1993,VT,5179,Northeast,0.15,"['Emily', 'Tyler', 'Ryan', 'Joshua', 'Nicholas']"
1993,VA,76284,South,2.27,"['Michael', 'Christopher', 'Ashley', 'Joshua', 'Matthew']"
1993,WA,64233,West,1.91,"['Michael', 'Jacob', 'Tyler', 'Jessica', 'Joshua']"
1993,WV,18361,South,0.55,"['Michael', 'Tyler', 'Christopher', 'Joshua', 'Cody']"
1993,WI,58178,Midwest,1.73,"['Jacob', 'Michael', 'Tyler', 'Matthew', 'Nicholas']"
1993,WY,3727,West,0.11,"['Tyler', 'Christopher', 'Michael', 'Ashley', 'Joshua']"
1994,AK,6530,West,0.20,"['Michael', 'Jacob', 'Tyler', 'Christopher', 'Daniel']"
1994,AL,46154,South,1.40,"['Christopher', 'William', 'James', 'Joshua', 'Michael']"
1994,AZ,58943,West,1.78,"['Michael', 'Jessica', 'Daniel', 'Tyler', 'Jacob']"
1994,AR,25271,South,0.76,"['Michael', 'Christopher', 'Tyler', 'Austin', 'Ashley']"
1994,CA,509158,West,15.40,"['Daniel', 'Michael', 'Jose', 'Christopher', 'David']"
1994,CO,44512,West,1.35,"['Michael', 'Tyler', 'Joshua', 'Jacob', 'Austin']"
1994,CT,36822,Northeast,1.11,"['Michael', 'Matthew', 'Christopher', 'Nicholas', 'Ryan']"
1994,DE,7519,South,0.23,"['Michael', 'Matthew', 'Christopher', 'Jessica', 'Tyler']"
1994,FL,159904,South,4.84,"['Michael', 'Christopher', 'Jessica', 'Joshua', 'Brandon']"
1994,GA,88774,South,2.68,"['Christopher', 'Michael', 'William', 'Brandon', 'James']"
1994,HI,11053,West,0.33,"['Joshua', 'Tyler', 'Michael', 'Brandon', 'Justin']"
1994,ID,12329,West,0.37,"['Tyler', 'Jacob', 'Austin', 'Jessica', 'Michael']"
1994,IL,158638,Midwest,4.80,"['Michael', 'Matthew', 'Daniel', 'Nicholas', 'Jacob']"
1994,IN,70410,Midwest,2.13,"['Jacob', 'Tyler', 'Austin', 'Michael', 'Zachary']"
1994,IA,31218,Midwest,0.94,"['Jacob', 'Austin', 'Tyler', 'Zachary', 'Emily']"
1994,KS,28359,Midwest,0.86,"['Austin', 'Tyler', 'Jacob', 'Matthew', 'Michael']"
1994,KY,43429,South,1.31,"['Austin', 'James', 'Michael', 'Christopher', 'Jacob']"
1994,LA,50516,South,1.53,"['Christopher', 'Michael', 'Joshua', 'Brandon', 'Tyler']"
1994,ME,11334,Northeast,0.34,"['Tyler', 'Nicholas', 'Matthew', 'Jacob', 'Joshua']"
1994,MD,55312,South,1.67,"['Michael', 'Matthew', 'Christopher', 'Ryan', 'Joshua']"
1994,MA,72427,Northeast,2.19,"['Michael', 'Matthew', 'Nicholas', 'Christopher', 'John']"
1994,MI,116595,Midwest,3.53,"['Jacob', 'Michael', 'Tyler', 'Nicholas', 'Joshua']"
1994,MN,54710,Midwest,1.65,"['Jacob', 'Tyler', 'Michael', 'Matthew', 'Nicholas']"
1994,MS,27835,South,0.84,"['James', 'Christopher', 'William', 'Michael', 'Joshua']"
1994,MO,64367,Midwest,1.95,"['Jacob', 'Tyler', 'Austin', 'Michael', 'Matthew']"
1994,MT,7403,West,0.22,"['Tyler', 'Austin', 'Jacob', 'Michael', 'Cody']"
1994,NE,18064,Midwest,0.55,"['Jacob', 'Austin', 'Tyler', 'Matthew', 'Michael']"
1994,NV,17342,West,0.52,"['Michael', 'Jessica', 'Christopher', 'Tyler', 'Jacob']"
1994,NH,11775,Northeast,0.36,"['Michael', 'Matthew', 'Tyler', 'Nicholas', 'Zachary']"
1994,NJ,94547,Northeast,2.86,"['Michael', 'Matthew', 'Christopher', 'Nicholas', 'Daniel']"
1994,NM,19962,West,0.60,"['Michael', 'Christopher', 'Joshua', 'Brandon', 'Jacob']"
1994,NY,236898,Northeast,7.16,"['Michael', 'Christopher', 'Matthew', 'Nicholas', 'Joseph']"
1994,NC,82876,South,2.51,"['Christopher', 'Michael', 'William', 'Joshua', 'Brandon']"
1994,ND,6994,Midwest,0.21,"['Austin', 'Jacob', 'Tyler', 'Brandon', 'Matthew']"
1994,OH,138018,Midwest,4.17,"['Michael', 'Jacob', 'Tyler', 'Brandon', 'Matthew']"
1994,OK,35462,South,1.07,"['Tyler', 'Jacob', 'Michael', 'Ashley', 'Joshua']"
1994,OR,35156,West,1.06,"['Tyler', 'Jacob', 'Austin', 'Michael', 'Jessica']"
1994,PA,138205,Northeast,4.18,"['Michael', 'Tyler', 'Matthew', 'Nicholas', 'Ryan']"
1994,RI,10683,Northeast,0.32,"['Michael', 'Matthew', 'Nicholas', 'Ryan', 'Christopher']"
1994,SC,37227,South,1.13,"['Christopher', 'Michael', 'William', 'Joshua', 'James']"
1994,SD,7666,Midwest,0.23,"['Tyler', 'Austin', 'Zachary', 'Matthew', 'Jacob']"
1994,TN,63789,South,1.93,"['William', 'James', 'Joshua', 'Christopher', 'Michael']"
1994,TX,289045,South,8.74,"['Michael', 'Christopher', 'Jose', 'Joshua', 'Daniel']"
1994,UT,31300,West,0.95,"['Austin', 'Joshua', 'Jessica', 'Jacob', 'Tyler']"
1994,VT,5112,Northeast,0.15,"['Jacob', 'Emily', 'Tyler', 'Nicholas', 'Michael']"
1994,VA,76218,South,2.30,"['Michael', 'Christopher', 'Matthew', 'Joshua', 'William']"
1994,WA,62601,West,1.89,"['Jacob', 'Michael', 'Tyler', 'Jessica', 'Joshua']"
1994,WV,17776,South,0.54,"['Joshua', 'Brandon', 'Tyler', 'Zachary', 'Michael']"
1994,WI,56457,Midwest,1.71,"['Jacob', 'Tyler', 'Michael', 'Nicholas', 'Matthew']"
1994,WY,3557,West,0.11,"['Austin', 'Tyler', 'Jacob', 'Michael', 'Ashley']"
1995,AK,6216,West,0.19,"['Michael', 'Jacob', 'Brandon', 'Tyler', 'Matthew']"
1995,AL,45430,South,1.40,"['William', 'Christopher', 'James', 'Michael', 'Joshua']"
1995,AZ,59742,West,1.84,"['Michael', 'Jacob', 'Daniel', 'Tyler', 'Christopher']"
1995,AR,25472,South,0.78,"['Tyler', 'Jacob', 'Christopher', 'Austin', 'Joshua']"
1995,CA,494530,West,15.22,"['Daniel', 'Michael', 'Jose', 'Christopher', 'David']"
1995,CO,44683,West,1.38,"['Michael', 'Tyler', 'Jacob', 'Joshua', 'Austin']"
1995,CT,35745,Northeast,1.10,"['Michael', 'Matthew', 'Nicholas', 'Christopher', 'Ryan']"
1995,DE,7202,South,0.22,"['Michael', 'Matthew', 'Tyler', 'Brandon', 'John']"
1995,FL,157702,South,4.85,"['Michael', 'Christopher', 'Joshua', 'Brandon', 'Austin']"
1995,GA,89333,South,2.75,"['Christopher', 'Joshua', 'Michael', 'William', 'Austin']"
1995,HI,10329,West,0.32,"['Joshua', 'Michael', 'Tyler', 'Matthew', 'Brandon']"
1995,ID,12803,West,0.39,"['Jacob', 'Tyler', 'Austin', 'Michael', 'Jessica']"
1995,IL,155155,Midwest,4.78,"['Michael', 'Matthew', 'Nicholas', 'Jacob', 'Daniel']"
1995,IN,70816,Midwest,2.18,"['Jacob', 'Austin', 'Tyler', 'Michael', 'Nicholas']"
1995,IA,30524,Midwest,0.94,"['Jacob', 'Austin', 'Tyler', 'Zachary', 'Emily']"
1995,KS,28001,Midwest,0.86,"['Jacob', 'Austin', 'Tyler', 'Matthew', 'Joshua']"
1995,KY,42819,South,1.32,"['Austin', 'Jacob', 'James', 'William', 'Christopher']"
1995,LA,49179,South,1.51,"['Joshua', 'Christopher', 'Michael', 'Tyler', 'Brandon']"
1995,ME,10726,Northeast,0.33,"['Tyler', 'Jacob', 'Nicholas', 'Joshua', 'Matthew']"
1995,MD,54154,South,1.67,"['Michael', 'Matthew', 'Christopher', 'Joshua', 'Nicholas']"
1995,MA,70654,Northeast,2.17,"['Michael', 'Matthew', 'Nicholas', 'Christopher', 'John']"
1995,MI,113037,Midwest,3.48,"['Jacob', 'Michael', 'Tyler', 'Nicholas', 'Matthew']"
1995,MN,53290,Midwest,1.64,"['Jacob', 'Tyler', 'Matthew', 'Nicholas', 'Andrew']"
1995,MS,27145,South,0.84,"['James', 'Christopher', 'William', 'Joshua', 'Michael']"
1995,MO,63850,Midwest,1.97,"['Jacob', 'Austin', 'Michael', 'Tyler', 'Matthew']"
1995,MT,7232,West,0.22,"['Austin', 'Jacob', 'Tyler', 'Matthew', 'Jessica']"
1995,NE,18368,Midwest,0.57,"['Jacob', 'Zachary', 'Tyler', 'Austin', 'Nicholas']"
1995,NV,17951,West,0.55,"['Michael', 'Joshua', 'Tyler', 'Brandon', 'Jacob']"
1995,NH,11371,Northeast,0.35,"['Michael', 'Nicholas', 'Tyler', 'Jacob', 'Matthew']"
1995,NJ,92324,Northeast,2.84,"['Michael', 'Matthew', 'Christopher', 'Nicholas', 'Daniel']"
1995,NM,19291,West,0.59,"['Joshua', 'Jacob', 'Christopher', 'Michael', 'Matthew']"
1995,NY,229703,Northeast,7.07,"['Michael', 'Christopher', 'Matthew', 'Nicholas', 'Joseph']"
1995,NC,83057,South,2.56,"['Christopher', 'Joshua', 'Michael', 'William', 'Matthew']"
1995,ND,7070,Midwest,0.22,"['Tyler', 'Jacob', 'Austin', 'Matthew', 'Zachary']"
1995,OH,135189,Midwest,4.16,"['Jacob', 'Michael', 'Tyler', 'Austin', 'Matthew']"
1995,OK,35104,South,1.08,"['Tyler', 'Austin', 'Jacob', 'Michael', 'Joshua']"
1995,OR,35540,West,1.09,"['Jacob', 'Austin', 'Tyler', 'Michael', 'Joshua']"
1995,PA,133151,Northeast,4.10,"['Michael', 'Matthew', 'Tyler', 'Nicholas', 'Ryan']"
1995,RI,10168,Northeast,0.31,"['Michael', 'Nicholas', 'Matthew', 'Christopher', 'Andrew']"
1995,SC,36298,South,1.12,"['William', 'Christopher', 'Michael', 'James', 'Brandon']"
1995,SD,7418,Midwest,0.23,"['Austin', 'Tyler', 'Jacob', 'Michael', 'Zachary']"
1995,TN,63810,South,1.96,"['Austin', 'Jacob', 'William', 'James', 'Joshua']"
1995,TX,289486,South,8.91,"['Michael', 'Christopher', 'Jose', 'Joshua', 'Jacob']"
1995,UT,32328,West,0.99,"['Austin', 'Jacob', 'Joshua', 'Tyler', 'Jessica']"
1995,VT,4553,Northeast,0.14,"['Matthew', 'Jacob', 'Nicholas', 'Joshua', 'Michael']"
1995,VA,73929,South,2.28,"['Michael', 'Matthew', 'Christopher', 'Joshua', 'William']"
1995,WA,61783,West,1.90,"['Jacob', 'Michael', 'Austin', 'Joshua', 'Tyler']"
1995,WV,17202,South,0.53,"['Tyler', 'Austin', 'Joshua', 'Jacob', 'Brandon']"
1995,WI,55311,Midwest,1.70,"['Jacob', 'Tyler', 'Michael', 'Austin', 'Nicholas']"
1995,WY,3418,West,0.11,"['Joshua', 'Tyler', 'Austin', 'Michael', 'Brandon']"
1996,AK,6066,West,0.19,"['Michael', 'Jacob', 'John', 'David', 'Matthew']"
1996,AL,45612,South,1.41,"['William', 'Michael', 'Austin', 'Christopher', 'James']"
1996,AZ,61951,West,1.92,"['Michael', 'Jacob', 'Daniel', 'Jose', 'Tyler']"
1996,AR,26207,South,0.81,"['Jacob', 'Tyler', 'Austin', 'Michael', 'Christopher']"
1996,CA,483207,West,14.98,"['Daniel', 'Jose', 'Michael', 'David', 'Christopher']"
1996,CO,45794,West,1.42,"['Jacob', 'Michael', 'Tyler', 'Matthew', 'Joshua']"
1996,CT,35506,Northeast,1.10,"['Michael', 'Matthew', 'Nicholas', 'Christopher', 'John']"
1996,DE,6997,South,0.22,"['Michael', 'Matthew', 'Christopher', 'Tyler', 'Ryan']"
1996,FL,157560,South,4.89,"['Michael', 'Christopher', 'Joshua', 'Matthew', 'Brandon']"
1996,GA,89929,South,2.79,"['Christopher', 'Joshua', 'William', 'Michael', 'Austin']"
1996,HI,9884,West,0.31,"['Joshua', 'Michael', 'Brandon', 'Nicholas', 'Tyler']"
1996,ID,13081,West,0.41,"['Jacob', 'Austin', 'Tyler', 'Emily', 'Joshua']"
1996,IL,152340,Midwest,4.72,"['Michael', 'Jacob', 'Matthew', 'Nicholas', 'Daniel']"
1996,IN,70470,Midwest,2.19,"['Jacob', 'Austin', 'Tyler', 'Zachary', 'Michael']"
1996,IA,30876,Midwest,0.96,"['Jacob', 'Austin', 'Tyler', 'Emily', 'Zachary']"
1996,KS,27465,Midwest,0.85,"['Jacob', 'Austin', 'Tyler', 'Matthew', 'Michael']"
1996,KY,42749,South,1.33,"['Austin', 'Jacob', 'James', 'William', 'Zachary']"
1996,LA,48227,South,1.50,"['Christopher', 'Joshua', 'Tyler', 'Michael', 'Austin']"
1996,ME,10560,Northeast,0.33,"['Tyler', 'Jacob', 'Nicholas', 'Matthew', 'Zachary']"
1996,MD,53422,South,1.66,"['Michael', 'Matthew', 'Christopher', 'Nicholas', 'Joshua']"
1996,MA,69358,Northeast,2.15,"['Michael', 'Matthew', 'Nicholas', 'Christopher', 'John']"
1996,MI,111572,Midwest,3.46,"['Jacob', 'Michael', 'Tyler', 'Nicholas', 'Austin']"
1996,MN,53258,Midwest,1.65,"['Jacob', 'Nicholas', 'Matthew', 'Tyler', 'Michael']"
1996,MS,26747,South,0.83,"['William', 'Christopher', 'Joshua', 'James', 'Austin']"
1996,MO,63995,Midwest,1.98,"['Jacob', 'Austin', 'Tyler', 'Michael', 'Andrew']"
1996,MT,7049,West,0.22,"['Jacob', 'Tyler', 'Michael', 'Austin', 'Joshua']"
1996,NE,17955,Midwest,0.56,"['Jacob', 'Austin', 'Tyler', 'Zachary', 'Michael']"
1996,NV,18659,West,0.58,"['Michael', 'Brandon', 'Jacob', 'Anthony', 'Daniel']"
1996,NH,11213,Northeast,0.35,"['Matthew', 'Nicholas', 'Jacob', 'Emily', 'Michael']"
1996,NJ,90966,Northeast,2.82,"['Michael', 'Matthew', 'Christopher', 'Nicholas', 'Joseph']"
1996,NM,19497,West,0.60,"['Michael', 'Joshua', 'Christopher', 'Jacob', 'Matthew']"
1996,NY,222930,Northeast,6.91,"['Michael', 'Matthew', 'Christopher', 'Nicholas', 'Joseph']"
1996,NC,85229,South,2.64,"['Joshua', 'Christopher', 'Michael', 'William', 'Matthew']"
1996,ND,6793,Midwest,0.21,"['Jacob', 'Austin', 'Tyler', 'Emily', 'Andrew']"
1996,OH,132242,Midwest,4.10,"['Jacob', 'Michael', 'Tyler', 'Austin', 'Matthew']"
1996,OK,35032,South,1.09,"['Tyler', 'Jacob', 'Michael', 'Joshua', 'Austin']"
1996,OR,36310,West,1.13,"['Jacob', 'Austin', 'Tyler', 'Michael', 'Emily']"
1996,PA,128781,Northeast,3.99,"['Michael', 'Matthew', 'Tyler', 'Nicholas', 'Emily']"
1996,RI,9804,Northeast,0.30,"['Nicholas', 'Michael', 'Matthew', 'Christopher', 'Ryan']"
1996,SC,35891,South,1.11,"['Christopher', 'William', 'Austin', 'Joshua', 'Michael']"
1996,SD,7256,Midwest,0.22,"['Jacob', 'Tyler', 'Austin', 'Matthew', 'Zachary']"
1996,TN,63968,South,1.98,"['Austin', 'William', 'Jacob', 'Joshua', 'Christopher']"
1996,TX,295314,South,9.16,"['Jose', 'Christopher', 'Michael', 'Joshua', 'Jacob']"
1996,UT,34158,West,1.06,"['Jacob', 'Austin', 'Joshua', 'Tyler', 'Madison']"
1996,VT,4461,Northeast,0.14,"['Nicholas', 'Jacob', 'Tyler', 'Matthew', 'Christopher']"
1996,VA,73122,South,2.27,"['Michael', 'Christopher', 'Matthew', 'Joshua', 'William']"
1996,WA,62203,West,1.93,"['Jacob', 'Austin', 'Michael', 'Tyler', 'Joshua']"
1996,WV,16785,South,0.52,"['Tyler', 'Jacob', 'Austin', 'Zachary', 'Brandon']"
1996,WI,54543,Midwest,1.69,"['Jacob', 'Nicholas', 'Tyler', 'Michael', 'Austin']"
1996,WY,3360,West,0.10,"['Tyler', 'Jacob', 'Austin', 'Michael', 'Joshua']"
1997,AK,5884,West,0.18,"['Jacob', 'James', 'Michael', 'Joshua', 'Hannah']"
1997,AL,45309,South,1.42,"['William', 'Christopher', 'James', 'Jacob', 'Joshua']"
1997,AZ,62383,West,1.95,"['Jacob', 'Michael', 'Daniel', 'Jose', 'Christopher']"
1997,AR,26130,South,0.82,"['Jacob', 'Austin', 'Christopher', 'Michael', 'Tyler']"
1997,CA,468278,West,14.67,"['Daniel', 'Michael', 'Jose', 'Anthony', 'David']"
1997,CO,45942,West,1.44,"['Jacob', 'Michael', 'Matthew', 'Austin', 'Joshua']"
1997,CT,33886,Northeast,1.06,"['Michael', 'Matthew', 'Nicholas', 'Christopher', 'Daniel']"
1997,DE,6950,South,0.22,"['Michael', 'Matthew', 'Tyler', 'Joshua', 'Nicholas']"
1997,FL,159191,South,4.99,"['Michael', 'Christopher', 'Joshua', 'Matthew', 'Brandon']"
1997,GA,92913,South,2.91,"['Christopher', 'Michael', 'William', 'Joshua', 'Jacob']"
1997,HI,9008,West,0.28,"['Joshua', 'Michael', 'Tyler', 'Justin', 'Jacob']"
1997,ID,13020,West,0.41,"['Jacob', 'Austin', 'Tyler', 'Emily', 'Madison']"
1997,IL,149520,Midwest,4.68,"['Michael', 'Jacob', 'Nicholas', 'Matthew', 'Daniel']"
1997,IN,70031,Midwest,2.19,"['Jacob', 'Austin', 'Michael', 'Tyler', 'Emily']"
1997,IA,29960,Midwest,0.94,"['Jacob', 'Austin', 'Tyler', 'Zachary', 'Nicholas']"
1997,KS,27899,Midwest,0.87,"['Jacob', 'Austin', 'Michael', 'Emily', 'Madison']"
1997,KY,42936,South,1.34,"['Austin', 'Jacob', 'James', 'William', 'Hannah']"
1997,LA,48506,South,1.52,"['Joshua', 'Michael', 'Christopher', 'Alexis', 'Tyler']"
1997,ME,10333,Northeast,0.32,"['Jacob', 'Nicholas', 'Tyler', 'Emily', 'Matthew']"
1997,MD,51724,South,1.62,"['Michael', 'Matthew', 'Joshua', 'Nicholas', 'Christopher']"
1997,MA,68075,Northeast,2.13,"['Matthew', 'Michael', 'Nicholas', 'Christopher', 'John']"
1997,MI,111172,Midwest,3.48,"['Jacob', 'Michael', 'Austin', 'Tyler', 'Nicholas']"
1997,MN,53786,Midwest,1.68,"['Jacob', 'Matthew', 'Nicholas', 'Emily', 'Andrew']"
1997,MS,26472,South,0.83,"['William', 'Christopher', 'James', 'Joshua', 'John']"
1997,MO,63837,Midwest,2.00,"['Jacob', 'Austin', 'Emily', 'Tyler', 'Michael']"
1997,MT,6953,West,0.22,"['Jacob', 'Austin', 'Tyler', 'Matthew', 'Hannah']"
1997,NE,17973,Midwest,0.56,"['Jacob', 'Austin', 'Zachary', 'Tyler', 'Matthew']"
1997,NV,19224,West,0.60,"['Michael', 'Jacob', 'Christopher', 'Anthony', 'Daniel']"
1997,NH,10860,Northeast,0.34,"['Nicholas', 'Tyler', 'Jacob', 'Emily', 'Matthew']"
1997,NJ,89833,Northeast,2.81,"['Michael', 'Matthew', 'Nicholas', 'Christopher', 'Joseph']"
1997,NM,18929,West,0.59,"['Joshua', 'Christopher', 'Matthew', 'Jacob', 'Michael']"
1997,NY,215723,Northeast,6.76,"['Michael', 'Matthew', 'Christopher', 'Nicholas', 'Joseph']"
1997,NC,87055,South,2.73,"['Christopher', 'Joshua', 'Michael', 'William', 'Jacob']"
1997,ND,6624,Midwest,0.21,"['Austin', 'Jacob', 'Zachary', 'Emily', 'Tyler']"
1997,OH,131609,Midwest,4.12,"['Jacob', 'Michael', 'Austin', 'Nicholas', 'Tyler']"
1997,OK,36908,South,1.16,"['Jacob', 'Tyler', 'Austin', 'Joshua', 'Michael']"
1997,OR,35484,West,1.11,"['Jacob', 'Austin', 'Emily', 'Michael', 'Hannah']"
1997,PA,124139,Northeast,3.89,"['Michael', 'Matthew', 'Nicholas', 'Jacob', 'Tyler']"
1997,RI,9411,Northeast,0.29,"['Michael', 'Nicholas', 'Matthew', 'Christopher', 'Tyler']"
1997,SC,36277,South,1.14,"['William', 'Christopher', 'Joshua', 'Michael', 'Austin']"
1997,SD,6917,Midwest,0.22,"['Jacob', 'Austin', 'Michael', 'Hannah', 'Samantha']"
1997,TN,64037,South,2.01,"['Jacob', 'Austin', 'William', 'Joshua', 'Michael']"
1997,TX,296890,South,9.30,"['Jose', 'Michael', 'Christopher', 'Jacob', 'Joshua']"
1997,UT,34696,West,1.09,"['Jacob', 'Joshua', 'Tyler', 'Austin', 'Michael']"
1997,VT,4272,Northeast,0.13,"['Jacob', 'Nicholas', 'Ryan', 'Tyler', 'Emily']"
1997,VA,71830,South,2.25,"['Michael', 'Matthew', 'Jacob', 'Christopher', 'William']"
1997,WA,62331,West,1.95,"['Jacob', 'Michael', 'Emily', 'Austin', 'Andrew']"
1997,WV,16604,South,0.52,"['Jacob', 'Brandon', 'Austin', 'Tyler', 'Michael']"
1997,WI,53575,Midwest,1.68,"['Jacob', 'Emily', 'Austin', 'Michael', 'Tyler']"
1997,WY,3282,West,0.10,"['Jacob', 'Austin', 'Tyler', 'Emily', 'Michael']"
1998,AK,5906,West,0.18,"['Michael', 'Jacob', 'Joshua', 'Brandon', 'David']"
1998,AL,46054,South,1.43,"['William', 'Jacob', 'Austin', 'Christopher', 'Joshua']"
1998,AZ,64021,West,1.98,"['Jacob', 'Michael', 'Jose', 'Daniel', 'Anthony']"
1998,AR,26340,South,0.82,"['Jacob', 'Austin', 'Michael', 'Joshua', 'Christopher']"
1998,CA,464139,West,14.37,"['Daniel', 'Jose', 'Michael', 'Anthony', 'Jacob']"
1998,CO,48417,West,1.50,"['Jacob', 'Michael', 'Joshua', 'Matthew', 'Tyler']"
1998,CT,34149,Northeast,1.06,"['Michael', 'Matthew', 'Nicholas', 'Christopher', 'Ryan']"
1998,DE,7022,South,0.22,"['Michael', 'Tyler', 'Matthew', 'Joshua', 'Emily']"
1998,FL,160911,South,4.98,"['Michael', 'Christopher', 'Joshua', 'Matthew', 'Jacob']"
1998,GA,96094,South,2.98,"['William', 'Michael', 'Christopher', 'Joshua', 'Jacob']"
1998,HI,8970,West,0.28,"['Joshua', 'Matthew', 'Noah', 'Christian', 'Jacob']"
1998,ID,13496,West,0.42,"['Jacob', 'Michael', 'Austin', 'Madison', 'Hannah']"
1998,IL,150685,Midwest,4.67,"['Michael', 'Jacob', 'Matthew', 'Nicholas', 'Daniel']"
1998,IN,71068,Midwest,2.20,"['Jacob', 'Austin', 'Michael', 'Tyler', 'Emily']"
1998,IA,30355,Midwest,0.94,"['Jacob', 'Austin', 'Tyler', 'Emily', 'Hannah']"
1998,KS,28717,Midwest,0.89,"['Jacob', 'Madison', 'Austin', 'Emily', 'Matthew']"
1998,KY,43785,South,1.36,"['Jacob', 'Austin', 'William', 'Hannah', 'James']"
1998,LA,49074,South,1.52,"['Jacob', 'Joshua', 'Michael', 'Austin', 'Christopher']"
1998,ME,10312,Northeast,0.32,"['Jacob', 'Nicholas', 'Tyler', 'Emily', 'Matthew']"
1998,MD,52402,South,1.62,"['Michael', 'Jacob', 'Matthew', 'Nicholas', 'Joshua']"
1998,MA,68580,Northeast,2.12,"['Michael', 'Matthew', 'Nicholas', 'Emily', 'John']"
1998,MI,111109,Midwest,3.44,"['Jacob', 'Michael', 'Joshua', 'Austin', 'Nicholas']"
1998,MN,53735,Midwest,1.66,"['Jacob', 'Matthew', 'Nicholas', 'Emily', 'Tyler']"
1998,MS,27513,South,0.85,"['James', 'William', 'Christopher', 'Joshua', 'Austin']"
1998,MO,64240,Midwest,1.99,"['Jacob', 'Austin', 'Tyler', 'Emily', 'Michael']"
1998,MT,6860,West,0.21,"['Jacob', 'Austin', 'Michael', 'Emily', 'Madison']"
1998,NE,18072,Midwest,0.56,"['Jacob', 'Austin', 'Tyler', 'Hannah', 'Emily']"
1998,NV,20427,West,0.63,"['Michael', 'Jacob', 'Anthony', 'Brandon', 'Matthew']"
1998,NH,10893,Northeast,0.34,"['Jacob', 'Matthew', 'Nicholas', 'Emily', 'Michael']"
1998,NJ,90116,Northeast,2.79,"['Michael', 'Matthew', 'Nicholas', 'Christopher', 'Joseph']"
1998,NM,19248,West,0.60,"['Michael', 'Joshua', 'Jacob', 'Matthew', 'Joseph']"
1998,NY,215897,Northeast,6.69,"['Michael', 'Matthew', 'Nicholas', 'Christopher', 'Joseph']"
1998,NC,90600,South,2.81,"['William', 'Jacob', 'Joshua', 'Christopher', 'Michael']"
1998,ND,6180,Midwest,0.19,"['Jacob', 'Emily', 'Matthew', 'Austin', 'Tyler']"
1998,OH,131335,Midwest,4.07,"['Jacob', 'Michael', 'Austin', 'Nicholas', 'Matthew']"
1998,OK,37559,South,1.16,"['Jacob', 'Austin', 'Joshua', 'Tyler', 'Michael']"
1998,OR,36413,West,1.13,"['Jacob', 'Emily', 'Austin', 'Hannah', 'Joshua']"
1998,PA,124875,Northeast,3.87,"['Michael', 'Matthew', 'Nicholas', 'Jacob', 'Emily']"
1998,RI,9529,Northeast,0.30,"['Matthew', 'Nicholas', 'Michael', 'Jacob', 'Emily']"
1998,SC,37310,South,1.16,"['William', 'Michael', 'Christopher', 'Joshua', 'Jacob']"
